,OT
206,27.364999771118164
207,26.45000076293945
208,25.95800018310547
209,25.18400001525879
210,24.62100028991699
211,24.12899971008301
212,24.05900001525879
213,24.40999984741211
214,24.55100059509277
215,25.32500076293945
216,25.32500076293945
217,25.395000457763672
218,25.395000457763672
219,24.40999984741211
220,23.636999130249023
221,22.72200012207031
222,24.62100028991699
223,26.45000076293945
224,26.3799991607666
225,26.309999465942383
226,27.99799919128418
227,28.913000106811523
228,27.364999771118164
229,26.02799987792969
230,25.2549991607666
231,27.15399932861328
232,28.06800079345703
233,29.47500038146973
234,30.812000274658203
235,30.17900085449219
236,29.47500038146973
237,27.85700035095215
238,25.95800018310547
239,25.606000900268555
240,26.80200004577637
241,27.15399932861328
242,28.77199935913086
243,29.40500068664551
244,29.968000411987305
245,30.038000106811523
246,29.968000411987305
247,29.968000411987305
248,30.38999938964844
249,30.812000274658203
250,31.375
251,31.375
252,31.16399955749512
253,30.31999969482422
254,29.47500038146973
255,29.47500038146973
256,29.756999969482425
257,30.038000106811523
258,30.038000106811523
259,31.16399955749512
260,32.28900146484375
261,32.077999114990234
262,31.586000442504893
263,32.99300003051758
264,31.9379997253418
265,32.5
266,32.360000610351555
267,31.44499969482422
268,28.56100082397461
269,24.90299987792969
270,23.847999572753903
271,23.707000732421875
272,21.525999069213867
273,21.947999954223643
274,20.32999992370605
275,20.61199951171875
276,22.229999542236328
277,21.38500022888184
278,20.400999069213867
279,19.979000091552734
280,19.416000366210938
281,18.43099975585937
282,18.21999931335449
283,18.43099975585937
284,18.57200050354004
285,18.009000778198242
286,18.71199989318848
287,19.34499931335449
288,21.66699981689453
289,24.481000900268555
290,25.88800048828125
291,25.95800018310547
292,25.535999298095703
293,27.71699905395508
294,29.12400054931641
295,28.70199966430664
296,27.85700035095215
297,28.06800079345703
298,28.913000106811523
299,28.982999801635746
300,27.92799949645996
301,28.06800079345703
302,27.645999908447266
303,24.972999572753903
304,24.62100028991699
305,24.832000732421875
306,24.691999435424805
307,24.34000015258789
308,23.847999572753903
309,23.42600059509277
310,21.878000259399418
311,23.42600059509277
312,23.07399940490723
313,21.808000564575195
314,23.07399940490723
315,21.947999954223643
316,22.51099967956543
317,21.38500022888184
318,21.525999069213867
319,21.173999786376953
320,21.66699981689453
321,22.51099967956543
322,23.56599998474121
323,24.481000900268555
324,25.395000457763672
325,23.847999572753903
326,25.32500076293945
327,24.55100059509277
328,25.18400001525879
329,27.645999908447266
330,29.05299949645996
331,28.35000038146973
332,29.54599952697754
333,30.38999938964844
334,31.586000442504893
335,30.60099983215332
336,29.47500038146973
337,27.85700035095215
338,29.12400054931641
339,29.61599922180176
340,29.263999938964844
341,28.77199935913086
342,30.038000106811523
343,30.31999969482422
344,30.95299911499023
345,30.742000579833984
346,31.02300071716309
347,31.16399955749512
348,31.72599983215332
349,31.375
350,31.79700088500977
351,32.570999145507805
352,33.132999420166016
353,33.20399856567383
354,32.78200149536133
355,31.02300071716309
356,28.982999801635746
357,28.77199935913086
358,28.49099922180176
359,28.27899932861328
360,28.982999801635746
361,29.61599922180176
362,30.038000106811523
363,31.586000442504893
364,31.72599983215332
365,31.44499969482422
366,30.60099983215332
367,29.89699935913086
368,25.18400001525879
369,26.45000076293945
370,27.92799949645996
371,29.47500038146973
372,30.5310001373291
373,29.54599952697754
374,30.17900085449219
375,29.263999938964844
376,27.645999908447266
377,23.847999572753903
378,22.229999542236328
379,23.988000869750977
380,25.465999603271484
381,26.3799991607666
382,25.88800048828125
383,26.309999465942383
384,25.95800018310547
385,26.309999465942383
386,27.364999771118164
387,27.71699905395508
388,25.95800018310547
389,25.04400062561035
390,24.972999572753903
391,25.746999740600582
392,26.02799987792969
393,26.66200065612793
394,26.73200035095215
395,27.92799949645996
396,28.913000106811523
397,29.194000244140625
398,30.24900054931641
399,30.67099952697754
400,30.459999084472656
401,30.31999969482422
402,30.5310001373291
403,31.72599983215332
404,31.375
405,31.6560001373291
406,31.586000442504893
407,32.21900177001953
408,32.78200149536133
409,32.21900177001953
410,32.71099853515625
411,32.71099853515625
412,31.72599983215332
413,31.51499938964844
414,30.459999084472656
415,31.30400085449219
416,30.31999969482422
417,29.334999084472656
418,29.68600082397461
419,29.68600082397461
420,30.459999084472656
421,32.64099884033203
422,33.132999420166016
423,33.415000915527344
424,32.92200088500977
425,32.78200149536133
426,32.71099853515625
427,32.5
428,31.093000411987305
429,29.89699935913086
430,28.27899932861328
431,26.09900093078613
432,25.67700004577637
433,26.16900062561035
434,25.606000900268555
435,26.66200065612793
436,27.15399932861328
437,27.295000076293945
438,24.972999572753903
439,27.295000076293945
440,28.77199935913086
441,28.420000076293945
442,29.47500038146973
443,31.093000411987305
444,30.60099983215332
445,31.16399955749512
446,31.30400085449219
447,31.72599983215332
448,32.007999420166016
449,31.72599983215332
450,31.867000579833984
451,32.852001190185554
452,33.132999420166016
453,33.062999725341804
454,31.867000579833984
455,32.21900177001953
456,31.51499938964844
457,31.79700088500977
458,31.9379997253418
459,32.360000610351555
460,31.02300071716309
461,31.375
462,31.375
463,31.375
464,31.44499969482422
465,31.233999252319336
466,30.881999969482425
467,31.6560001373291
468,31.72599983215332
469,30.881999969482425
470,30.31999969482422
471,30.5310001373291
472,30.95299911499023
473,31.44499969482422
474,31.16399955749512
475,30.742000579833984
476,30.459999084472656
477,30.459999084472656
478,29.756999969482425
479,29.12400054931641
480,28.913000106811523
481,29.194000244140625
482,28.913000106811523
483,29.968000411987305
484,30.38999938964844
485,30.67099952697754
486,30.742000579833984
487,31.233999252319336
488,31.51499938964844
489,30.38999938964844
490,30.31999969482422
491,30.95299911499023
492,31.233999252319336
493,30.60099983215332
494,31.375
495,32.007999420166016
496,30.5310001373291
497,30.31999969482422
498,30.812000274658203
499,30.67099952697754
500,30.108999252319336
501,30.459999084472656
502,29.89699935913086
503,30.31999969482422
504,30.31999969482422
505,30.31999969482422
506,29.756999969482425
507,29.82699966430664
508,29.61599922180176
509,29.61599922180176
510,29.82699966430664
511,30.31999969482422
512,30.5310001373291
513,30.95299911499023
514,30.881999969482425
515,31.79700088500977
516,32.99300003051758
517,32.570999145507805
518,32.148998260498054
519,31.6560001373291
520,30.24900054931641
521,29.89699935913086
522,28.77199935913086
523,29.334999084472656
524,30.24900054931641
525,31.30400085449219
526,31.30400085449219
527,30.24900054931641
528,30.67099952697754
529,30.67099952697754
530,30.95299911499023
531,31.02300071716309
532,31.586000442504893
533,32.570999145507805
534,32.360000610351555
535,31.72599983215332
536,31.9379997253418
537,32.71099853515625
538,31.02300071716309
539,28.208999633789062
540,28.982999801635746
541,28.06800079345703
542,27.364999771118164
543,27.364999771118164
544,27.71699905395508
545,29.40500068664551
546,30.038000106811523
547,30.38999938964844
548,30.67099952697754
549,29.968000411987305
550,29.89699935913086
551,28.77199935913086
552,24.34000015258789
553,25.2549991607666
554,27.57600021362305
555,29.334999084472656
556,29.68600082397461
557,30.38999938964844
558,30.24900054931641
559,30.108999252319336
560,30.24900054931641
561,30.24900054931641
562,30.742000579833984
563,30.17900085449219
564,29.968000411987305
565,29.968000411987305
566,29.68600082397461
567,29.68600082397461
568,29.54599952697754
569,29.82699966430664
570,29.68600082397461
571,28.913000106811523
572,28.49099922180176
573,28.35000038146973
574,28.49099922180176
575,28.49099922180176
576,28.56100082397461
577,28.631000518798828
578,29.05299949645996
579,28.84199905395508
580,28.77199935913086
581,28.35000038146973
582,27.71699905395508
583,27.99799919128418
584,27.71699905395508
585,28.208999633789062
586,28.208999633789062
587,28.420000076293945
588,28.138999938964844
589,27.645999908447266
590,27.92799949645996
591,27.645999908447266
592,27.364999771118164
593,26.66200065612793
594,26.94300079345703
595,27.22400093078613
596,26.73200035095215
597,26.309999465942383
598,26.23900032043457
599,27.295000076293945
600,26.3799991607666
601,25.04400062561035
602,25.2549991607666
603,25.535999298095703
604,25.395000457763672
605,25.746999740600582
606,26.590999603271484
607,27.645999908447266
608,27.92799949645996
609,28.56100082397461
610,28.70199966430664
611,28.27899932861328
612,28.982999801635746
613,28.913000106811523
614,29.05299949645996
615,28.77199935913086
616,29.756999969482425
617,30.17900085449219
618,30.17900085449219
619,30.60099983215332
620,30.60099983215332
621,31.30400085449219
622,31.51499938964844
623,32.077999114990234
624,32.64099884033203
625,32.78200149536133
626,34.400001525878906
627,35.10300064086914
628,35.3849983215332
629,35.87699890136719
630,35.946998596191406
631,37.00299835205078
632,37.28400039672852
633,37.91699981689453
634,38.83200073242188
635,38.97200012207031
636,38.47999954223633
637,38.05799865722656
638,38.40900039672852
639,39.112998962402344
640,36.79100036621094
641,37.00299835205078
642,36.43999862670898
643,34.470001220703125
644,34.11800003051758
645,34.11800003051758
646,34.04800033569336
647,33.766998291015625
648,33.83700180053711
649,33.695999145507805
650,33.415000915527344
651,33.83700180053711
652,33.273998260498054
653,32.99300003051758
654,33.20399856567383
655,33.132999420166016
656,32.92200088500977
657,33.20399856567383
658,33.132999420166016
659,33.55599975585937
660,33.625999450683594
661,32.64099884033203
662,32.852001190185554
663,32.78200149536133
664,32.64099884033203
665,32.28900146484375
666,32.077999114990234
667,32.007999420166016
668,31.586000442504893
669,31.51499938964844
670,31.44499969482422
671,30.67099952697754
672,31.093000411987305
673,30.60099983215332
674,31.093000411987305
675,30.742000579833984
676,30.742000579833984
677,30.67099952697754
678,30.31999969482422
679,29.89699935913086
680,29.334999084472656
681,29.82699966430664
682,29.68600082397461
683,29.05299949645996
684,28.77199935913086
685,28.913000106811523
686,29.12400054931641
687,29.54599952697754
688,29.12400054931641
689,29.263999938964844
690,29.12400054931641
691,29.54599952697754
692,29.263999938964844
693,29.61599922180176
694,28.77199935913086
695,28.913000106811523
696,29.40500068664551
697,29.12400054931641
698,29.12400054931641
699,28.982999801635746
700,28.913000106811523
701,29.47500038146973
702,29.12400054931641
703,29.968000411987305
704,29.89699935913086
705,30.5310001373291
706,30.881999969482425
707,30.67099952697754
708,30.5310001373291
709,30.5310001373291
710,30.459999084472656
711,29.89699935913086
712,30.67099952697754
713,30.67099952697754
714,31.093000411987305
715,30.17900085449219
716,30.67099952697754
717,30.812000274658203
718,30.742000579833984
719,31.6560001373291
720,31.093000411987305
721,31.44499969482422
722,30.812000274658203
723,31.51499938964844
724,30.881999969482425
725,31.6560001373291
726,32.21900177001953
727,32.28900146484375
728,32.71099853515625
729,33.132999420166016
730,33.90700149536133
731,35.03300094604492
732,34.750999450683594
733,34.61100006103516
734,34.891998291015625
735,34.61100006103516
736,34.400001525878906
737,34.891998291015625
738,34.750999450683594
739,33.625999450683594
740,34.32899856567383
741,33.485000610351555
742,33.34400177001953
743,33.485000610351555
744,33.625999450683594
745,34.400001525878906
746,34.891998291015625
747,34.04800033569336
748,33.55599975585937
749,33.83700180053711
750,33.273998260498054
751,32.148998260498054
752,32.78200149536133
753,33.273998260498054
754,32.5
755,31.867000579833984
756,32.148998260498054
757,31.9379997253418
758,32.148998260498054
759,31.586000442504893
760,31.233999252319336
761,31.233999252319336
762,31.093000411987305
763,31.30400085449219
764,30.5310001373291
765,30.67099952697754
766,31.093000411987305
767,30.5310001373291
768,30.95299911499023
769,30.60099983215332
770,30.812000274658203
771,30.31999969482422
772,30.31999969482422
773,29.61599922180176
774,30.038000106811523
775,29.82699966430664
776,29.40500068664551
777,29.334999084472656
778,28.84199905395508
779,28.913000106811523
780,28.70199966430664
781,28.70199966430664
782,28.77199935913086
783,28.913000106811523
784,28.77199935913086
785,28.70199966430664
786,28.77199935913086
787,28.77199935913086
788,28.913000106811523
789,29.12400054931641
790,28.56100082397461
791,28.27899932861328
792,28.27899932861328
793,28.35000038146973
794,29.12400054931641
795,28.982999801635746
796,28.631000518798828
797,27.85700035095215
798,28.913000106811523
799,29.05299949645996
800,28.77199935913086
801,29.05299949645996
802,28.982999801635746
803,29.40500068664551
804,29.968000411987305
805,29.54599952697754
806,29.61599922180176
807,29.82699966430664
808,29.756999969482425
809,30.60099983215332
810,31.16399955749512
811,30.67099952697754
812,30.31999969482422
813,30.67099952697754
814,30.95299911499023
815,31.02300071716309
816,31.44499969482422
817,31.44499969482422
818,30.812000274658203
819,31.02300071716309
820,30.742000579833984
821,31.375
822,31.233999252319336
823,31.44499969482422
824,31.6560001373291
825,31.375
826,31.79700088500977
827,31.9379997253418
828,32.28900146484375
829,32.28900146484375
830,32.852001190185554
831,32.78200149536133
832,32.852001190185554
833,34.04800033569336
834,32.5
835,32.5
836,32.077999114990234
837,31.375
838,31.30400085449219
839,31.44499969482422
840,31.867000579833984
841,31.02300071716309
842,30.67099952697754
843,31.233999252319336
844,31.375
845,31.44499969482422
846,31.02300071716309
847,30.95299911499023
848,30.881999969482425
849,31.30400085449219
850,31.375
851,30.5310001373291
852,30.881999969482425
853,30.812000274658203
854,30.24900054931641
855,29.968000411987305
856,29.968000411987305
857,29.82699966430664
858,29.968000411987305
859,29.968000411987305
860,29.968000411987305
861,29.968000411987305
862,29.968000411987305
863,29.968000411987305
864,29.47500038146973
865,29.89699935913086
866,29.47500038146973
867,29.82699966430664
868,29.334999084472656
869,29.40500068664551
870,29.47500038146973
871,29.68600082397461
872,29.82699966430664
873,29.82699966430664
874,29.82699966430664
875,29.68600082397461
876,29.12400054931641
877,28.70199966430664
878,28.49099922180176
879,28.70199966430664
880,28.56100082397461
881,28.208999633789062
882,28.06800079345703
883,28.06800079345703
884,28.631000518798828
885,28.56100082397461
886,28.06800079345703
887,27.57600021362305
888,27.78700065612793
889,27.78700065612793
890,27.85700035095215
891,27.71699905395508
892,27.506000518798828
893,27.364999771118164
894,27.92799949645996
895,28.56100082397461
896,28.06800079345703
897,28.49099922180176
898,28.631000518798828
899,29.334999084472656
900,29.61599922180176
901,29.12400054931641
902,29.54599952697754
903,29.54599952697754
904,29.47500038146973
905,28.982999801635746
906,28.913000106811523
907,28.913000106811523
908,29.05299949645996
909,29.263999938964844
910,29.89699935913086
911,30.038000106811523
912,29.47500038146973
913,29.54599952697754
914,29.54599952697754
915,29.68600082397461
916,29.12400054931641
917,29.82699966430664
918,29.68600082397461
919,30.742000579833984
920,29.68600082397461
921,29.968000411987305
922,30.38999938964844
923,30.67099952697754
924,31.02300071716309
925,31.72599983215332
926,30.67099952697754
927,31.375
928,31.16399955749512
929,32.007999420166016
930,31.093000411987305
931,30.67099952697754
932,30.67099952697754
933,30.31999969482422
934,30.38999938964844
935,30.5310001373291
936,29.968000411987305
937,29.68600082397461
938,29.68600082397461
939,30.038000106811523
940,30.17900085449219
941,29.82699966430664
942,29.68600082397461
943,29.334999084472656
944,29.47500038146973
945,29.54599952697754
946,29.54599952697754
947,28.77199935913086
948,29.40500068664551
949,29.47500038146973
950,29.194000244140625
951,28.77199935913086
952,28.208999633789062
953,28.77199935913086
954,28.84199905395508
955,28.982999801635746
956,29.12400054931641
957,28.70199966430664
958,28.913000106811523
959,28.631000518798828
960,28.56100082397461
961,28.631000518798828
962,28.982999801635746
963,29.756999969482425
964,29.194000244140625
965,29.194000244140625
966,29.54599952697754
967,29.05299949645996
968,28.56100082397461
969,29.05299949645996
970,28.982999801635746
971,28.70199966430664
972,29.263999938964844
973,29.54599952697754
974,28.84199905395508
975,29.194000244140625
976,29.05299949645996
977,28.84199905395508
978,28.77199935913086
979,28.56100082397461
980,28.913000106811523
981,29.12400054931641
982,29.47500038146973
983,28.982999801635746
984,29.82699966430664
985,29.263999938964844
986,29.756999969482425
987,29.54599952697754
988,29.82699966430664
989,29.82699966430664
990,30.17900085449219
991,29.756999969482425
992,29.194000244140625
993,29.68600082397461
994,30.38999938964844
995,31.72599983215332
996,30.881999969482425
997,31.233999252319336
998,31.02300071716309
999,31.093000411987305
1000,31.233999252319336
1001,31.51499938964844
1002,31.51499938964844
1003,31.72599983215332
1004,32.21900177001953
1005,33.273998260498054
1006,33.20399856567383
1007,33.132999420166016
1008,32.99300003051758
1009,32.99300003051758
1010,32.99300003051758
1011,33.766998291015625
1012,33.90700149536133
1013,34.11800003051758
1014,33.695999145507805
1015,35.525001525878906
1016,34.750999450683594
1017,35.173999786376946
1018,34.82199859619141
1019,35.80699920654297
1020,34.750999450683594
1021,34.18899917602539
1022,34.750999450683594
1023,36.018001556396484
1024,34.82199859619141
1025,33.695999145507805
1026,34.11800003051758
1027,33.83700180053711
1028,34.891998291015625
1029,33.625999450683594
1030,33.625999450683594
1031,32.78200149536133
1032,33.34400177001953
1033,32.852001190185554
1034,32.148998260498054
1035,32.148998260498054
1036,31.6560001373291
1037,31.586000442504893
1038,32.148998260498054
1039,32.077999114990234
1040,33.485000610351555
1041,33.625999450683594
1042,33.132999420166016
1043,32.92200088500977
1044,32.64099884033203
1045,31.6560001373291
1046,31.586000442504893
1047,32.077999114990234
1048,32.5
1049,33.83700180053711
1050,33.132999420166016
1051,33.132999420166016
1052,33.062999725341804
1053,32.570999145507805
1054,32.852001190185554
1055,32.28900146484375
1056,33.485000610351555
1057,33.062999725341804
1058,33.415000915527344
1059,32.92200088500977
1060,33.695999145507805
1061,32.92200088500977
1062,33.273998260498054
1063,33.97800064086914
1064,33.55599975585937
1065,33.485000610351555
1066,33.273998260498054
1067,33.97800064086914
1068,33.34400177001953
1069,32.92200088500977
1070,33.132999420166016
1071,33.83700180053711
1072,32.99300003051758
1073,32.64099884033203
1074,33.415000915527344
1075,33.062999725341804
1076,33.34400177001953
1077,32.852001190185554
1078,32.71099853515625
1079,32.64099884033203
1080,33.90700149536133
1081,34.18899917602539
1082,34.891998291015625
1083,34.04800033569336
1084,33.20399856567383
1085,33.55599975585937
1086,34.32899856567383
1087,34.04800033569336
1088,34.18899917602539
1089,35.66600036621094
1090,35.45500183105469
1091,35.31399917602539
1092,35.946998596191406
1093,36.229000091552734
1094,35.66600036621094
1095,35.66600036621094
1096,36.36899948120117
1097,35.45500183105469
1098,36.0880012512207
1099,36.6510009765625
1100,36.0880012512207
1101,35.59600067138672
1102,36.0880012512207
1103,36.43999862670898
1104,36.0880012512207
1105,37.42499923706055
1106,36.15800094604492
1107,36.58000183105469
1108,36.229000091552734
1109,36.86199951171875
1110,37.84700012207031
1111,38.40900039672852
1112,38.40900039672852
1113,39.53499984741211
1114,39.887001037597656
1115,38.40900039672852
1116,39.60499954223633
1117,38.62099838256836
1118,39.32400131225586
1119,40.097999572753906
1120,40.097999572753906
1121,41.012001037597656
1122,40.87200164794922
1123,40.37900161743164
1124,40.52000045776367
1125,40.16799926757813
1126,37.84700012207031
1127,37.56499862670898
1128,37.84700012207031
1129,37.56499862670898
1130,37.56499862670898
1131,37.073001861572266
1132,37.354000091552734
1133,36.86199951171875
1134,36.5099983215332
1135,36.018001556396484
1136,36.018001556396484
1137,36.29899978637695
1138,36.29899978637695
1139,36.29899978637695
1140,36.15800094604492
1141,35.736000061035156
1142,35.03300094604492
1143,35.45500183105469
1144,36.018001556396484
1145,35.736000061035156
1146,36.5099983215332
1147,36.58000183105469
1148,36.229000091552734
1149,36.36899948120117
1150,36.6510009765625
1151,36.5099983215332
1152,36.5099983215332
1153,36.72100067138672
1154,36.29899978637695
1155,36.6510009765625
1156,36.72100067138672
1157,36.72100067138672
1158,36.93199920654297
1159,36.79100036621094
1160,36.58000183105469
1161,36.93199920654297
1162,36.6510009765625
1163,37.354000091552734
1164,37.70600128173828
1165,37.00299835205078
1166,36.79100036621094
1167,37.42499923706055
1168,37.70600128173828
1169,37.14300155639648
1170,36.86199951171875
1171,37.354000091552734
1172,37.63600158691406
1173,38.05799865722656
1174,37.70600128173828
1175,37.70600128173828
1176,37.00299835205078
1177,37.49499893188477
1178,37.91699981689453
1179,38.26900100708008
1180,38.54999923706055
1181,37.91699981689453
1182,37.91699981689453
1183,37.91699981689453
1184,38.05799865722656
1185,37.354000091552734
1186,37.49499893188477
1187,37.2140007019043
1188,37.00299835205078
1189,37.2140007019043
1190,36.58000183105469
1191,38.05799865722656
1192,37.00299835205078
1193,35.525001525878906
1194,30.459999084472656
1195,26.94300079345703
1196,29.82699966430664
1197,32.077999114990234
1198,32.570999145507805
1199,32.92200088500977
1200,32.852001190185554
1201,33.062999725341804
1202,34.61100006103516
1203,35.173999786376946
1204,36.15800094604492
1205,37.00299835205078
1206,36.86199951171875
1207,36.43999862670898
1208,35.80699920654297
1209,35.525001525878906
1210,36.5099983215332
1211,36.29899978637695
1212,37.7760009765625
1213,36.229000091552734
1214,36.86199951171875
1215,37.354000091552734
1216,39.53499984741211
1217,38.12799835205078
1218,37.84700012207031
1219,37.70600128173828
1220,38.26900100708008
1221,37.2140007019043
1222,36.58000183105469
1223,36.36899948120117
1224,34.750999450683594
1225,35.173999786376946
1226,34.750999450683594
1227,33.485000610351555
1228,33.766998291015625
1229,34.11800003051758
1230,34.18899917602539
1231,32.99300003051758
1232,32.852001190185554
1233,32.92200088500977
1234,33.695999145507805
1235,32.71099853515625
1236,33.132999420166016
1237,32.360000610351555
1238,32.78200149536133
1239,32.99300003051758
1240,34.32899856567383
1241,34.04800033569336
1242,35.10300064086914
1243,35.10300064086914
1244,35.3849983215332
1245,35.24399948120117
1246,34.82199859619141
1247,35.10300064086914
1248,34.540000915527344
1249,34.470001220703125
1250,35.24399948120117
1251,35.10300064086914
1252,32.71099853515625
1253,32.78200149536133
1254,33.132999420166016
1255,34.18899917602539
1256,33.90700149536133
1257,33.83700180053711
1258,33.97800064086914
1259,34.18899917602539
1260,34.68099975585937
1261,34.68099975585937
1262,34.891998291015625
1263,34.68099975585937
1264,35.66600036621094
1265,35.66600036621094
1266,34.470001220703125
1267,34.540000915527344
1268,34.470001220703125
1269,35.31399917602539
1270,35.10300064086914
1271,34.61100006103516
1272,35.31399917602539
1273,34.61100006103516
1274,34.96200180053711
1275,34.32899856567383
1276,33.83700180053711
1277,35.45500183105469
1278,36.018001556396484
1279,36.5099983215332
1280,35.87699890136719
1281,35.66600036621094
1282,35.66600036621094
1283,35.87699890136719
1284,35.525001525878906
1285,35.59600067138672
1286,35.736000061035156
1287,36.15800094604492
1288,36.58000183105469
1289,36.0880012512207
1290,36.86199951171875
1291,36.58000183105469
1292,37.354000091552734
1293,36.29899978637695
1294,36.43999862670898
1295,35.45500183105469
1296,34.61100006103516
1297,32.92200088500977
1298,32.852001190185554
1299,33.90700149536133
1300,33.83700180053711
1301,33.485000610351555
1302,32.43000030517578
1303,33.695999145507805
1304,33.20399856567383
1305,32.852001190185554
1306,32.99300003051758
1307,32.99300003051758
1308,34.68099975585937
1309,33.83700180053711
1310,34.400001525878906
1311,35.45500183105469
1312,36.72100067138672
1313,36.229000091552734
1314,37.073001861572266
1315,37.073001861572266
1316,34.750999450683594
1317,34.18899917602539
1318,24.691999435424805
1319,22.089000701904297
1320,24.90299987792969
1321,26.09900093078613
1322,29.194000244140625
1323,31.02300071716309
1324,32.852001190185554
1325,33.132999420166016
1326,32.360000610351555
1327,32.21900177001953
1328,33.132999420166016
1329,32.5
1330,32.78200149536133
1331,30.95299911499023
1332,29.968000411987305
1333,30.24900054931641
1334,30.17900085449219
1335,30.5310001373291
1336,30.38999938964844
1337,30.881999969482425
1338,30.67099952697754
1339,31.16399955749512
1340,31.375
1341,31.16399955749512
1342,31.16399955749512
1343,31.375
1344,31.30400085449219
1345,31.867000579833984
1346,31.375
1347,33.062999725341804
1348,32.64099884033203
1349,32.360000610351555
1350,32.43000030517578
1351,32.92200088500977
1352,33.34400177001953
1353,33.132999420166016
1354,33.20399856567383
1355,33.132999420166016
1356,33.34400177001953
1357,33.132999420166016
1358,33.695999145507805
1359,34.11800003051758
1360,34.61100006103516
1361,34.400001525878906
1362,34.82199859619141
1363,34.18899917602539
1364,33.90700149536133
1365,34.25899887084961
1366,34.540000915527344
1367,34.891998291015625
1368,34.540000915527344
1369,34.750999450683594
1370,34.750999450683594
